,date,contents,city,city_in_disaster
263,2013-04-15T21:01:32.000Z,just ate a small bag of cookies and a Nutella snack thing and now gonna eat a strawberry sundae with some sparkling grape juice,omaha,0
264,2013-04-15T23:24:43.000Z,There's still a lot of good people out there.,omaha,0
265,2013-04-15T15:24:18.000Z,Not going to slightly stoopid so im gonna go kms,omaha,0
266,2013-04-15T19:53:06.000Z,"There's a lot of fine lines in life, watch where you're walking and try not to cross them.",omaha,0
267,2013-04-15T19:44:54.000Z,People disgust me,omaha,0
268,2013-04-15T23:57:05.000Z,My leg is killing me. I better be able to run,omaha,0
269,2013-04-14T20:07:10.000Z,Bo pelini watchin my brothers team warm up,omaha,0
270,2013-04-15T01:26:50.000Z,And..... I'm back to being broke.,omaha,0
271,2013-04-15T23:34:56.000Z,I left the room just bc my dog breathes so god dam loud,omaha,0
272,2013-04-15T18:41:41.000Z,So at what point in my life do I morph into Jay-Z?,omaha,0
273,2013-04-15T03:26:34.000Z,jealousy is an ugly color on you,omaha,0
274,2013-04-15T16:19:55.000Z,Really want bdubbs.,omaha,0
275,2013-04-15T20:25:29.000Z,This guy is trying his hardest not to cry on the shuttle and is making me tear up. All I want to do is give him a hug :(,omaha,0
299,2013-04-15T05:49:11.000Z,Cheez-It's will have to do,omaha,0
300,2013-04-15T14:19:03.000Z,Good #mondaymorning - make it a great day!,omaha,0
301,2013-04-15T05:42:37.000Z,"My phone auto-corrected ""I just"" to ""INJUSTICE"". I text like batman too often",omaha,0
302,2013-04-15T16:54:22.000Z,"Got paid Friday, getting paid today, getting tax returns back this week, who wants to go shopping? ",omaha,0
303,2013-04-15T16:57:39.000Z,Austin I don't talk to your sister!,omaha,0
327,2013-04-15T23:22:39.000Z,I need to take a nice lonnggg nap,omaha,0
372,2013-04-15T02:15:23.000Z,Thinking about 5x500's tomorrow,omaha,0
373,2013-04-15T05:46:19.000Z,Ope. It expired 8 months ago,omaha,0
374,2013-04-15T18:07:12.000Z,Completely finished a song - yeah!! Now I need to get done everything I should have been doing!! #Songwriting #inspiration,omaha,0
375,2013-04-15T21:48:57.000Z,"""
@Savage_Out26
: ""@Cherry_Kush9: I cant trust a soul nggahs plottin on me!"""" Dont b changin sht blood !!!!",omaha,0
376,2013-04-14T22:34:05.000Z,"""
@iconicallyDOPE
: Once best friends, now strangers."" 
@Brookie_Bailey5
 @Rensy12",omaha,0
377,2013-04-15T22:06:05.000Z,"But you is ghetto ""@Chudier_Kong: Laawwwddd...(I hate when I have to turn ghetto)""",omaha,0
378,2013-04-15T04:34:31.000Z,"It's obvious that this team can go far into the playoffs if they take it one game at a time right? 
@kobebryant
 #BrothersFromAnotherMamba",omaha,0
379,2013-04-15T20:42:40.000Z,Nothing makes me more sick to my stomach than when stupid mindless fucks endanger innocent people.,omaha,0
380,2013-04-14T06:25:06.000Z,"Started from the bottom! 
@KFlo28
 @FrancoB402
 @rehabomaha",omaha,0
381,2013-04-15T11:43:17.000Z,"Great week in Nebraska w/UNO & UNL!  Teachers, Professors, Deans, Chancellors, engineers, Ag, natural resources...we covered it all!  #GBR",omaha,0
382,2013-04-15T22:07:22.000Z,"I can't wait to see 
@JamiHouser11
 this Friday!",omaha,0
