,date,contents,city,city_in_disaster
103,2021-03-15T22:59:39.000Z,jus tweeted abt the condition of the interstate....IM OLD AS SHIT,omaha,0
104,2021-03-15T02:33:43.000Z,Congrats to Coach Cannon and Family who Jim and I have known for many years.  We are so happy for you and your staff for your success and esp for winning the Nebraska State Championship!!  We are proud that Seth is part of your staff and know you are a fantastic role model!!,omaha,0
105,2021-03-15T00:28:14.000Z,"In-Season baseball training group today was great!

What we worked on:
 Arm strengthening
Anti-rotation strengthening
 Explosive & power movements
 Arm care (tissue release, dynamic stretching, and more)
 Every Sunday from 12pm-1pm",omaha,0
123,2021-03-15T02:41:04.000Z,"If today was Steak and BJ day, what do the vegans do, is it like tofu and cuddle day or something? ",omaha,0
124,2021-03-15T13:17:14.000Z,Untangled a Unicorn necklace for my younger daughter. Woke up to the sound of her crying about the knot. Worth sacrificing the sleep!,omaha,0
125,2021-03-16T06:16:03.000Z,Finally letting go of anything that wasn’t meant to be is the best feeling ever. ,omaha,0
126,2021-03-16T04:14:45.000Z,"okay St Cloud State, you know what to do",omaha,0
144,2021-03-15T21:22:36.000Z,I told emmett he looks cute today and he said “because I have brand new eyeballs” ...ah yes. that’s it,omaha,0
145,2021-03-15T15:50:56.000Z,"I’m not begging for anything in my life, I only have room for people who choose to stay.",omaha,0
220,2021-03-16T13:04:21.000Z,Can’t thank you enough God! Gracias por todo!,omaha,0
221,2021-03-16T16:55:49.000Z,just realized i didn’t hear anybody say a word about pi day and i think that’s good. we don’t need to talk about it anymore,omaha,0
222,2021-03-15T03:13:21.000Z,"A few men that won’t get PROPS for the 
 of 
 in the City / State from c/o’s 2018-22:

Curtis, Big Mitch (RIPower), Marlon, BP, Pat Davis, Kevin & Skip, 
@trellque1
 @hahlikm
 @Curtis_Ogba_Jr
 @chrisbennett192
 @skierka23
 @dynamobdad
 @realrgreen
 

Missed a few, blame my 
 not my ",omaha,0
223,2021-03-16T05:10:57.000Z,"Just wanted to tell everyone thanks for all the love I have received recently.  It really means a lot.  Plz check out the poll and vote for a team to win the 
@marchmadness
. If you vote other, reply w/what team. 
@BlazedRTs
 @Quickest_Rts
 @TwitchRTsBot
 #vote #poll #giveaway #win",omaha,0
224,2021-03-16T14:50:27.000Z,I’m going to use all of my spring break to relax and then do my 50 assignments on Sunday before classes resume ,omaha,0
225,2021-03-16T03:17:12.000Z,I DESERVE SO MUCH EXCITEMENT AND FUN IN LIFE WHY AM I BORED RN,omaha,0
226,2021-03-16T22:40:24.000Z,"heartbreak mixed with the drugs, not the best thing",omaha,0
227,2021-03-16T02:46:38.000Z,There is zero question this was the worst bachelor or bachelorette season and there isn’t a close second.,omaha,0
228,2021-03-16T22:53:02.000Z,I think the ladies at the nail salon are immune to how hot water actually is,omaha,0
229,2021-03-15T02:16:15.000Z,Varsity team...meet in the library at 7:50 in uniform for the photo shoot.  Bring a ball.,omaha,0
230,2021-03-16T19:41:56.000Z,had i loved myself better i wouldn’t have been in half the situations i’ve been in,omaha,0
231,2021-03-15T01:44:31.000Z,"WTF?!? The fact that the #Grammys
 didn’t include 
@JustinTEarle
 in the In Memoriam portion of the show is some gatdamn bullshit.",omaha,0
232,2021-03-15T16:45:03.000Z,make me feel something I’ve never felt before,omaha,0
233,2021-03-16T18:14:37.000Z,"I was making my chili and thinking about how I'm pretty much caught up until elite 84 and I have the marvel legends super villians set I have on preorder. 
Then i remember I still don't have legends Million dollar Man. Regular or chase...
Sad day
#chc #CollectorsHelpingCollectors",omaha,0
234,2021-03-16T17:43:19.000Z,"Do the number of clicks, impressions and engagements tell the true story of what we’re trying to accomplish? Great advice from 
@griswoldkmtv
 to take a step back and look at the big picture of communications. Love today’s 
@PRSANebraska
 program! #PRSANE",omaha,0
235,2021-03-15T20:03:50.000Z,why were we baby bird feeding each other shots last night haha,omaha,0
255,2021-03-16T23:56:43.000Z,"B4 | The Reivers plate 1 cutting the Northeast lead to 8-4...

- Harris smashes RBI 2B
- Fred Kozal crushes 2B

Holcomb back out to the hill.

#Together #Team47",omaha,0
256,2021-03-16T18:49:29.000Z,if life is only ups and downs maybe you’ll come back around,omaha,0
257,2021-03-15T16:06:52.000Z,"If I ask u to take a photo, Pls don’t put it in portrait mode",omaha,0
258,2021-03-15T22:40:43.000Z,"we pay all these taxes for the interstate to look like it got a coat of crackle nail polish on, noice",omaha,0
304,2021-03-15T03:38:55.000Z,Has anyone else’s pigs stop eating the oxbow “cookies/treats” since they changed the thickness of them?,omaha,0
305,2021-03-15T01:32:55.000Z,"Enjoying the moment winning tonight, but now I’m already missing the kids 
  End of season always is sad for me",omaha,0
306,2021-03-16T21:17:53.000Z,You can’t learn from someone who’s never done it. Go out and learn from someone who has succeed at that profession,omaha,0
307,2021-03-16T19:04:20.000Z,"See you again by Wiz Khalifa has always made me kind of emotional, but when someone close to you has passed that song really just fucks you up inside ",omaha,0
308,2021-03-16T05:06:07.000Z,just found im getting the vaccine tomorrow and now I’m excited and wily and can’t sleeeeeeeep send help,omaha,0
309,2021-03-16T01:55:08.000Z,"Couple episodes in.......

“Last Chance U Basketball” on Netflix ",omaha,0
310,2021-03-16T15:10:22.000Z,"I'm taking time to be deliberate and intentional with my energy. Campaigns, organizations, and social pressures can easily consume your being and drain you of passion and purpose. I'm not doing that. If you've reached out, I will reply soon, just needing to be me FIRST.",omaha,0
311,2021-03-16T13:31:50.000Z,"My problem is I don't know how to not curse

Like, I'll mean to say ""oh, this is nice"" and it will come out all 
This is the nicest goddamn piece of shit I've ever seen in my fucking life!

It's a problem really..",omaha,0
312,2021-03-15T23:13:57.000Z,"Three schools to watch as now former Nebraska F Akol Arop transfer destinations...

Drake, Omaha, South Dakota State",omaha,0
