,date,contents,city,city_in_disaster
370,2019-03-15T12:44:12.000Z,"#BELIKEBETO  Today I am going to try to turn over the anger and work for the good.  To me, that's what 
@BetoORourke
 is trying to do.  Listen, learn, have empathy, but know your own moral values.  I'm gonna give it a try.",boston,0
371,2019-03-15T15:21:43.000Z,"Your 5 developers are building out Kubernetes because they need it to do AI. And you’re dealing with sensitive medical data so you need an experienced security person whom you’re offering a 5 digit salary.

Okay...",boston,0
0,2019-03-15T23:46:36.000Z,"┳┻|
┻┳| psst hey kid!
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻|
┻┳|
┳┻| _   
┻┳| •.•) Robert O'Rourke is a 
┳┻|⊂ﾉ      Republican
┻┳|",nyc,0
1,2019-03-15T20:39:44.000Z,the two best examples we have of robust deplatorming are Milo and Richard Spencer aka “oh yeah... that guy” there is simply no evidence to suggest it makes them more alluring,nyc,0
2,2019-03-15T23:16:33.000Z,Long as you being honest that’s all that matters can’t stand a liar,nyc,0
3,2019-03-15T21:31:58.000Z,"Thanks to all of our fans who made the trip. Atmosphere was amazing. 
We will be ready for next week. #ThisIsRamNation #LetsGoVCU",nyc,0
4,2019-03-15T19:53:54.000Z,"I understand if 
@HillaryClinton
 doesn’t want to run again, but I just don’t think I will be able to vote for anybody else. None of the current candidates has the experience she has. So please, HRC, reconsider. We need you. #Hillary2020 #Onward",nyc,0
5,2019-03-15T19:24:34.000Z,just saw someone wearing a catch flights not feelings shirt :/,nyc,0
6,2019-03-15T19:04:49.000Z,Your 2018-2019 Florida Gators are headed to the NCAA Tournament. Shoutout to this team.,nyc,0
7,2019-03-15T23:56:54.000Z,"A very good weekend to all! Even the haters and losers who post negativity about me on 
@chtjasalo
 blog! You guys give me motivation to win!",nyc,0
8,2019-03-15T22:22:22.000Z,Remember that Quiche is just Egg Pie,nyc,0
9,2019-03-15T23:20:16.000Z,"vegan: 
me: *having meat sweats and living on a dying earth polluted by the meat industry* shut up",nyc,0
10,2019-03-15T23:09:42.000Z,"#Jeopardy producers, for gods sake talk to Lindsay and her freakin buzzer technique. Annoying as shit!!! Hope she loses so we don’t have to watch her anymore!!",nyc,0
11,2019-03-15T21:42:49.000Z,it’s wild what 65° weather will do to your mental health I am HAPPY,nyc,0
12,2019-03-15T19:55:07.000Z,Was gonna take shorty out for brunch tm with a nice view of the city but instead I got myself a flight to FL,nyc,0
26,2019-03-15T23:26:28.000Z,Forever getting hit on by heterosexual women. Like I’m flattered but I’m on your team so sis please chill.,nyc,0
27,2019-03-15T23:49:13.000Z,A 4 year old boy went into the mosque in New Zealand to pray to his god and ended dead  by a group of white supremacists.. a 4 year old boy died over hatred that he didn’t deserve .. let that sink in,nyc,0
28,2019-03-15T19:38:28.000Z,Got a smart water today at an interview (yeah — 33.8 ozs!) so I’ll chalk that up as a W,nyc,0
29,2019-03-15T19:51:17.000Z,Tatianna Stone in NYC Sunday Only ! Email me bookingtatianna@gmail.com I will be available for shoots by next month !,nyc,0
47,2019-03-15T18:04:42.000Z,Spring is almost here..hurrah! Nearly time to hang up the thermals :),nyc,0
48,2019-03-15T19:47:04.000Z,Take the long way up BLVD East wit the windows down type of weather,nyc,0
49,2019-03-15T19:16:07.000Z,Be careful who u vent to,nyc,0
124,2019-03-15T21:03:48.000Z,Going to the highline to cry so the tourists know it’s not just fucking fun and games in this city,nyc,0
125,2019-03-15T21:13:58.000Z,"A guy asked me who Kamala Harris was and I was like: “it doesn’t matter, let’s talk about something else.” And it was refreshing AF. 

I’m only going out with normies from here on out.",nyc,0
126,2019-03-15T18:22:55.000Z,Tough day in Brooklyn. Thank you Ram Nation for your incredible support. We’ll return home and prepare for the postseason. #RamNationNeverSleeps #LetsGoVCU,nyc,0
127,2019-03-15T21:23:18.000Z,"Hell yeah im posting my chick if I’m in a relationship, why the fuck not? I mean, I’m not going to be annoying and post is all the time, but I will certainly let it be known I’m in a relationship. I’m sure as hell not gonna put it in my Bio.",nyc,0
128,2019-03-15T23:51:17.000Z,Swae Lee is TOOOOOO slept on..,nyc,0
129,2019-03-15T23:42:58.000Z,besides 9/11 the biggest moment in american history was the USPS challenge on project runway season one,nyc,0
130,2019-03-15T20:30:02.000Z,I'm off to the vigil to show my support for the fallen of last night's terror attack on the Muslim community.,nyc,0
131,2019-03-15T23:22:44.000Z,I don't think I could ever be a whale. I hate the taste of krill.,nyc,0
132,2019-03-15T21:39:59.000Z,Silva came to play. Not enough help. Unfortunately AJ Lawson's injury kept him from contributing like he can.  Tough loss for the #gamecocks,nyc,0
133,2019-03-15T19:58:17.000Z,ty J Pod for reminding me to rewatch CAROL,nyc,0
134,2019-03-15T22:20:50.000Z,Finding my passion(s) allowed me to find my voice.,nyc,0
135,2019-03-15T22:20:41.000Z,After telling a nurse about my past ballet training she asked if I still danced and I said “just in the kitchen” and she was like aww,nyc,0
136,2019-03-15T20:30:48.000Z,"I feel like acting up tonight , I deserve it.",nyc,0
137,2019-03-15T20:37:32.000Z,Maybe part of loving the city you live in is feeling surrounded by others who also love it. Who also “get it.”  #NYC,nyc,0
138,2019-03-15T23:58:33.000Z,"Just received my blood levels from yesterday’s hospital visit & as I expected they are high. Got a new  new diet setup, so it’s time to start all over & think positive that I will get back on track. 
Life knocks us all down at one point, but those struggles makes us stronger.",nyc,0
139,2019-03-15T20:40:01.000Z,I might move back to NY just to look at men on the street! Holy moly!!! ,nyc,0
159,2019-03-15T22:43:53.000Z,y’all ain’t waste no time pulling the summer fits back out,nyc,0
160,2019-03-15T22:24:25.000Z,Shopping makes me happy.. but I need to cut it out ,nyc,0
161,2019-03-15T19:32:13.000Z,"I love that I can wait to see my doctor for an hour and still not be seen but if I’m 10 minutes late for my appt because of the train, they throw the whole thing out the window and act like I wasted their time",nyc,0
162,2019-03-15T22:33:30.000Z,"The rate at which I’ve been using “garbage” as an adjective has gone up about 500% since I started listening to @HardFeelingsPod and to be honest, I don’t hate it.",nyc,0
215,2019-03-15T23:37:23.000Z,I don't think I could be a krill. I hate the taste of phytoplankton.,nyc,0
216,2019-03-15T19:36:37.000Z,"We 
 Don’t 
 Ditch 
 The
 Vessel ",nyc,0
217,2019-03-15T17:41:57.000Z,Nobody knows how to market themselves we jus makin stuff,nyc,0
218,2019-03-15T21:14:09.000Z,"I ain’t gonna lie, when the train is packed and I have a seat, straight up fuck the elderly",nyc,0
219,2019-03-15T22:50:58.000Z,"With so much hate in the world, you have to believe in the good. And today, in my tiny little bubble of a world, there was a lot of good. ",nyc,0
220,2019-03-15T22:14:13.000Z,"Queens bikers: I’m embarrassed to say it but idk how to ride a bike. Anyone have trail recommendations for “baby bikers” in Western Queens? At the very least I want to learn about the issues people who bike face locally. And *maybe* I’ll actually become a biker 
  

#BikeQNS",nyc,0
221,2019-03-15T18:33:33.000Z,Yo do yall feel outside man?,nyc,0
222,2019-03-15T19:55:40.000Z,"Peeps who met online through our band really out here flying across the country to meet up and make music together.

We’re a small band, but the In Loving Family is something truly special ",nyc,0
223,2019-03-15T23:34:04.000Z,idk but baraka be looking like a snack though,nyc,0
224,2019-03-15T22:41:51.000Z,"The media is doing a terrible job of vetting candidates with interviews. 

It so easy to get an interview 

or if they refuse it’s so easy to say that. 

Why isn’t the media doing it’s job?

Or are they trying to drag things out and create their own narratives for ratings?",nyc,0
225,2019-03-15T21:52:20.000Z,I wish I could watch myself walk up stairs,nyc,0
226,2019-03-15T22:09:14.000Z,The weather is nice so someone send me money,nyc,0
227,2019-03-15T21:56:10.000Z,"Just finished my next club track it’s called “ghosted” lyrics go like this 
Will you be mine?
I love you 
Are you still there?",nyc,0
228,2019-03-15T22:34:19.000Z,Dead inside but still ready to go out and party,nyc,0
229,2019-03-15T19:54:36.000Z,"Snatching hearts, snatching wigs, and snatching 95 lbs through 19.4 today felt gr8",nyc,0
248,2019-03-15T23:55:25.000Z,hi I’m at this opening on Times Sq wearing lace and a beret and hoping I can find an open bar wish me luck <3,nyc,0
249,2019-03-15T21:56:16.000Z,coming to disturbing realization that i am probably a butch manic pixie dream girl,nyc,0
250,2019-03-15T22:37:05.000Z,I’m looking around and my restaurant is full and I almost cried tbh. I’m so thankful,nyc,0
251,2019-03-15T20:00:44.000Z,"President Trump issued the first veto of his presidency, rejecting measure that opposed his declaration of a national emergency to fund a wall along the southern border",nyc,0
270,2019-03-15T23:16:30.000Z,If heterosexual people started throwing around the phrase “heterosexual culture” it would annoy me. I don’t like the phrase gay culture - especially being used so flippantly. The gender I am attracted to has little to do with my culture. I’d rather us just have human culture.,nyc,0
0,2019-03-15T13:40:24.000Z,Some of you people need to mind your own damn business ,joplin,0
1,2019-03-14T04:53:29.000Z,Sometimes the NFL is sad. Going to miss Eric Berry. My favorite Chief #BerryStrong,joplin,0
2,2019-03-14T16:02:41.000Z,“Stay away from anything that disturbs your peace of mind” #ws,joplin,0
3,2019-03-14T03:17:20.000Z,I say “ok I’m going to bed now” and then I open Twitter. like what???,joplin,0
4,2019-03-15T03:48:12.000Z,"It is important for performance teachers practice their craft for their own enjoyment. Sing in a choir, make art for themselves, play a sport, be in a theater production. Passion has to be fed. #makeart #keepupyourgame #feedyourpassion #passionit",joplin,0
5,2019-03-14T16:17:52.000Z,"Very windy + almost spring break & 
T trying a new Chromebook lesson in Health 
who thought this was a good 
#HeathEd #notmybestplan",joplin,0
6,2019-03-14T16:11:42.000Z,"Why must buying shoes be so difficult, no standard in sizes even within brands. Grr",joplin,0
7,2019-03-15T23:55:14.000Z,Your daily reminder that Jerry Moran is a Kansas RINO traitor.,joplin,0
8,2019-03-14T02:57:54.000Z,"Whenever 
@CheyanneTaylor7
 and @lunndyy get engaged, I will literally cry.
 power couple. Period.",joplin,0
9,2019-03-14T23:29:51.000Z,My house currently smells like fresh laundry and I love it.,joplin,0
10,2019-03-15T01:08:26.000Z,Should I go tot he gym or no,joplin,0
11,2019-03-14T20:14:06.000Z,The only thing sadder than a broken ice cream machine is a broken frozen margarita machine,joplin,0
12,2019-03-15T06:37:27.000Z,I hate cuddling. So much. And Tyler is currently cuddling me in his sleep. I hate every moment of this. But I also don’t have the heart to tell him to get off.,joplin,0
13,2019-03-15T01:15:46.000Z,"What am I gonna do after school when 
@_Gabriella_____
  and 
@erika_lutgen
  are gone? ",joplin,0
14,2019-03-15T21:36:32.000Z,An apparently unpopular opinion: human lives are more important than personal or corporate profits,joplin,0
15,2019-03-14T23:12:08.000Z,"Being married in a nutshell:
Rushing to get the house clean so your husband doesn’t know that you took a nap all day.",joplin,0
16,2019-03-15T18:32:21.000Z,Strommen follows up with a triple to the left center gap! Pitching change for CSP,joplin,0
17,2019-03-14T21:23:42.000Z,"This summer I’m tryna get a house in Alabama and stay on the beach with a big group of friends 
 ",joplin,0
36,2019-03-15T12:07:42.000Z,There’s a verse in Proverbs for every situation in life.,joplin,0
37,2019-03-14T19:07:42.000Z,"Man, I know I embarrassed myself last night. I couldn’t help it so here’s my apology. Lol.",joplin,0
68,2019-03-15T18:39:19.000Z,Sac Fly by Robbie Smith puts the Stangs up 6-4. Heading to bottom 6,joplin,0
69,2019-03-14T05:19:06.000Z,"It’s 12:15am and 
@_Gabriella_____
  made the whole apartment smell like choco chip cookies. 
I ain’t even mad ",joplin,0
70,2019-03-15T22:14:48.000Z,I just wish I could fix everything,joplin,0
71,2019-03-14T03:30:23.000Z,"An evening singing 
@GeorgeStrait
 in the kitchen with 
@hannahnewland17
  is a night well spent y’all",joplin,0
72,2019-03-14T06:11:21.000Z,".
@MarielSalcedo
 finally started watching 
@OneDayAtATime
 and WOW. Spectacular. I love this entire cast and show. I have cried multiple times already. So great.",joplin,0
73,2019-03-14T19:58:28.000Z,Watching the discovery channel makes me want to buy a monkey,joplin,0
74,2019-03-15T15:22:02.000Z,"With only 3 students showing up for class, decided to move discussion over to the library so we could also enjoy coffee and donuts 
   #daybeforespringbreak",joplin,0
75,2019-03-14T01:48:52.000Z,The best towel I own came from a gym in Kansas City. I wanted to take a shower after the bjj tournament and paid $5 for it. I shoulda bought the place out.,joplin,0
76,2019-03-15T21:24:14.000Z,Some of y’all niggas LAZY! Alot of y’all WORTHLESS! Tha rest of y’all whack & serve NO PURPOSE!,joplin,0
77,2019-03-15T21:07:19.000Z,Couple of niggas owe me change.. It’s strange how they don’t come around.,joplin,0
78,2019-03-15T05:19:33.000Z,"700 down, 300 to go... ",joplin,0
99,2019-03-14T16:51:58.000Z,Cant wait to see them palm trees ..,joplin,0
100,2019-03-14T20:20:41.000Z,The send-off for the men’s basketball team happening behind Legget and Platt in ten minutes.,joplin,0
101,2019-03-15T21:33:25.000Z,Yooooo life is gooood,joplin,0
102,2019-03-15T21:15:29.000Z,"Shitting in Walmart and a lady ran in, got in the stall by me and started shitting too. This is how you start friendships people.",joplin,0
0,2019-03-15T20:22:02.000Z,U ever just buy magazines so you can cut the models eyes out and stick them on your eyelids when you sleep so your birds never feel alone and the ghosts think you’re awake,houston,0
1,2019-03-15T15:09:40.000Z,"Water Polo Alumni Game 3/16, 4pm Pridgeon Natatorium.",houston,0
2,2019-03-15T20:15:23.000Z,Ima make you feel me one way or another!,houston,0
3,2019-03-15T21:17:22.000Z,"Karlous Miller’s philosophy and wisdom is so underrated 
@KarlousM
 @85SouthShow",houston,0
4,2019-03-15T05:39:53.000Z,boys (and i can’t stress this enough) suck,houston,0
5,2019-03-15T21:15:42.000Z,"that’s not blonde, that’s yellow sis",houston,0
6,2019-03-15T22:18:51.000Z,I hope whoever stole my gymshark leggings looks fat in them!!! :///,houston,0
7,2019-03-15T18:44:24.000Z,"if ur seeing Cody Johnson tn, just know I HATE YOU",houston,0
8,2019-03-15T22:35:05.000Z,i already miss the florida sun :-(,houston,0
9,2019-03-15T22:23:41.000Z,"Congratulations to:
Laura Li - Congress
Genevieve Cox - Congress
Ian Mintz - FX
Roopa Bindingnavele - PR
Natalie Palacios - DI

These students broke to either the semi-final or quarter-final round in their events at TFA State!",houston,0
10,2019-03-15T16:50:17.000Z,"The terrorist attack in NZ, while fueled by islamophobia and anti-immigrant sentiments, stems from a deeper and even worse problem in this world: white supremacy.",houston,0
11,2019-03-15T17:45:34.000Z,"#Suns starting point guard Tyler Johnson questionable tonight with knee soreness. 

When listed questionable at shootaround, you're likely not playing. 

If Johnson can't go, look for De'Anthony Melton to start. Jamal Crawford is available. 

Chris Paul out for #Rockets
  (rest).",houston,0
12,2019-03-15T16:44:36.000Z,"On the way to ACC meeting in New Orleans. Will be presenting 1st study on interleukin 1 alpha and beta blocker rilonacept in recurrent pericarditis on Sunday morning 
@ASE360
 @CleClinicMD",houston,0
13,2019-03-15T23:44:21.000Z,Y’all be letting this social media shit go to y’all head,houston,0
14,2019-03-15T20:19:21.000Z,regretting not buying insurance,houston,0
15,2019-03-15T19:10:09.000Z,i walk around like everything’s fine but deep deep down inside ᶦ’ᵐ ᵍᵃʸ,houston,0
16,2019-03-15T17:17:29.000Z,Players need to support all teammates to achieve team goals. Parents need to do the same. #Teamgoals,houston,0
34,2019-03-15T12:18:29.000Z,"Goodmorning, to you. The birds, are chirping!",houston,0
35,2019-03-15T22:39:20.000Z,Praying for all of the people who lost their lives in a horrific act  in New Zealand. We need to love and embrace each other#ChristchurchMosqueShooting,houston,0
36,2019-03-15T18:42:54.000Z,I still have that James Charles Palette & I’m gonna do a raffle. BUT you gotta live in Houston.,houston,0
78,2019-03-15T21:18:03.000Z,i’d shoot a nigga for a canes box rn,houston,0
79,2019-03-15T21:21:10.000Z,bro fruit snacks are CRACK,houston,0
80,2019-03-15T19:12:58.000Z,My heart wants one thing and my mind wants another...now the million dollar question is which one do I listen to?,houston,0
81,2019-03-15T18:43:13.000Z,It's been a whole year since I've started DJing and I just want to say thank you everyone for your support from the start! It means the world to me and I am forever grateful that I get the opportunity to share music with you wonderful souls ,houston,0
82,2019-03-15T18:28:10.000Z,UH.. y’all wanna do a block party next week for frontier fiesta?,houston,0
83,2019-03-15T17:33:34.000Z,You know what? Fuck it,houston,0
84,2019-03-15T05:53:27.000Z,Broooo so this girl pulled up to our table and Saul was like “I’m gay” lmfaooooo hoe ass niggggggaaaaa,houston,0
85,2019-03-15T19:18:27.000Z,Coogslapped.,houston,0
86,2019-03-15T18:47:37.000Z,"literally nothing/no one makes me feel better the way 
@Helen_mariee
 does. Ily forever ever",houston,0
87,2019-03-15T19:07:54.000Z,I’m interested to see Beto and Bernie debate,houston,0
88,2019-03-15T20:24:42.000Z,I just wanna sleep for forever,houston,0
89,2019-03-15T20:52:51.000Z,"Also this past weekend has a chance to talk with 
@SheaPatterson_1
 great dude and looking forward to hangout with him and more of the players whenever i Visit #GoBlue ",houston,0
90,2019-03-15T18:08:21.000Z,Steve Kerr said Andrew Bogut will meet the team in the Bay. Kerr said that because Bogut gets to the Bay on Saturday it wouldn’t make sense to join the team after flying across the world.,houston,0
111,2019-03-15T19:12:37.000Z,"Just saying, I don’t think wanting a sugar daddy is a bad. Work smarter not harder people ",houston,0
112,2019-03-15T20:39:59.000Z,13 days until Texas Rangers Opening Day,houston,0
113,2019-03-15T17:21:05.000Z,"My niece just called to ask if I remembered to water her tomato 
 plant EVERY DAY 
 since she left for Spring Break. 
 NO. I FORGOT.
I will make up for it after work today with a lot of water ",houston,0
114,2019-03-15T19:28:22.000Z,seeing all these snaps this weeks made me realize I haven’t genuinely had a good time in a long time ,houston,0
135,2019-03-15T14:50:21.000Z,i think i found the one !,houston,0
136,2019-03-15T17:26:56.000Z,So y’all wanna move to Texas now huh? What happened to all those jokes about us riding horses everywhere?? Yee haw tf outta here ,houston,0
137,2019-03-15T19:16:46.000Z,Y’all ever listening to a song and then maps interrupts... that shit hits different,houston,0
263,2019-03-15T20:16:50.000Z,"Look, I know what it feel like to think you found the one
Told mom that so many times that I'm sounding dumb.",houston,0
264,2019-03-15T17:59:01.000Z,#IAmAMarcher because growing up all I saw was men taking advantage of the fact that women will do anything to stay in a marriage (no matter how abusive) because the stigma around being divorced. An abusive marriage is not better than no marriage.,houston,0
265,2019-03-15T22:17:11.000Z,"Gotta shake back tomorrow for TSU Relays 
 Leaving today’s performance in the past and as a lesson to learn from ",houston,0
266,2019-03-15T21:36:30.000Z,"Day 2 in the books of Maeve the Brave! SAA goes into day 3, 6-0. We’ll play Memorial tomorrow morning at 8:50 in the semi final! ",houston,0
267,2019-03-15T14:06:45.000Z,"To keep the balance of power in their favour, the powerful and their media have to play everyone against each other.

Race 
Poor vs slightly better off.
Religions
Immigrants

Don't fall for it.",houston,0
268,2019-03-15T23:08:23.000Z,Made my collegiate track debut today ,houston,0
269,2019-03-15T15:43:53.000Z,It’s better to say too much than never say what you need to sayyy,houston,0
270,2019-03-15T23:40:11.000Z,"Idk why people feel the need to try & make fun of or bring someone else down , are u trying to look cool or ? Haven’t ur parents ever told u If you don’t have nothing nice don’t say it at all. Who raised y’all ?",houston,0
271,2019-03-15T20:42:28.000Z,Highkey wish I went to school in Houston.,houston,0
272,2019-03-15T13:38:14.000Z,"Good luck 
@babysymph
 ",houston,0
273,2019-03-15T14:42:37.000Z,Have y’all ever applied for a job position you have absolutely no experience in?,houston,0
274,2019-03-15T20:19:38.000Z,When are we gonna get some new Flume ,houston,0
275,2019-03-15T23:50:42.000Z,We still gon pull up deep to every jummah tho ,houston,0
276,2019-03-15T22:40:55.000Z,Skipped the gym and running today to come eat at a buffet ,houston,0
277,2019-03-15T17:48:12.000Z,"Okay 
@LSUBasketball
 
Y’all got this.  
Focus and remember what Coach would tell you:
#BREATHE

And then... #BootUp",houston,0
278,2019-03-15T14:32:27.000Z,"Customer: do you work here? 
Me: *wearing a Fischers Hardware shirt & standing behind the register taking money* no",houston,0
298,2019-03-15T14:15:15.000Z,I’m not really a breakfast person but here we are and it all looks delish!,houston,0
299,2019-03-15T16:50:17.000Z,Okay but i want the original cast of Greys Anatomy back ,houston,0
300,2019-03-15T17:09:58.000Z,"Update on my pumping saga: 
@SouthwestAir
 is AMAZING! I told the flight attendants I’d need to pump sometime during the flight and wanted to know if the flight was full. It’s not, so they gave me the back two rows completely to myself! 
 above and beyond, I love Southwest!",houston,0
301,2019-03-15T04:57:27.000Z,"The 4 P’s For 2019 : ( Prayer 
 , Patience 
 , Positivity 
, & Peace )
 ",houston,0
0,2019-03-15T02:03:20.000Z,it’s honestly so depressing watching a state you love be torn to shreds by weather,omaha,0
1,2019-03-15T00:08:56.000Z,"A lot to be proud of 
@collinsgirlsbb
 .. Quite a postseason run! Inspiring even. 

Hold your heads high! You have set a standard for future teams at MLCHS! #SWEET16",omaha,0
2,2019-03-14T01:22:49.000Z,"Me: wonders why I’m not losing weight 

Also me: drinks iced coffee 4 times a week",omaha,0
3,2019-03-15T23:16:53.000Z,"Two months ago  I sold $500,000 worth of inventory....last month (February) I sold 1.2 million dollars worth of inventory. That is so cool.",omaha,0
4,2019-03-15T01:33:22.000Z,Some of you havnt sat in your car and listened to throwbacks with your bestfriend and it really shows.,omaha,0
5,2019-03-15T12:57:49.000Z,I saw a woman with a Porsche just drill a pothole and I’ve never seen someone’s jaw drop so low,omaha,0
6,2019-03-15T03:24:40.000Z,I want something that is natural. Maybe not effortless but closer to that than trying to put a square peg in a triangle hole,omaha,0
7,2019-03-15T21:04:25.000Z,"Lol I am laughing at these DA vs. HS soccer comments.  In the end if you are driven and self motivated you will get better as a player.  I don’t care if you play DA, ENCL, or HS.  The proof is in your work ethic.  Find the best training environment for you.",omaha,0
8,2019-03-15T18:32:16.000Z,The fact that I can be told someone killed 49 other people in a hate crime and then go back to my normal day is kind of terrifying.,omaha,0
9,2019-03-14T18:56:50.000Z,***Mark your calendars! Tryouts for the 2019-2020 season will be on May 29-30 from 6:00-9:00pm at PL South... Details to follow!,omaha,0
10,2019-03-15T20:31:04.000Z,"in all honesty, seeing my real homies conquering their goals is just as satisfying& motivating as myself achieving my goals",omaha,0
11,2019-03-15T19:25:24.000Z,Nothing like walking into work and everyone is jamming to fergalicious,omaha,0
12,2019-03-14T19:19:41.000Z,I just want golf and sunshine is that to much to ask for :((,omaha,0
13,2019-03-15T04:27:34.000Z,Where is the metabolism dealership? I need an upgrade.,omaha,0
14,2019-03-14T19:49:17.000Z,you could have the most beautiful face but if you’re an awful person you’re still ugly ,omaha,0
15,2019-03-15T05:23:37.000Z,I feel like I’m the best me when I don’t care what anyone has to say or think about me,omaha,0
16,2019-03-14T19:28:00.000Z,looking for roast beef,omaha,0
17,2019-03-15T00:17:52.000Z,My dentist told me I do an excellent job of flossing as she cut a massive cavity out of my mouth today. It didn’t feel very genuine.,omaha,0
36,2019-03-14T20:48:27.000Z,I don’t care how this game or season ends...I LOVE THIS TEAM!! #Nebrasketball putting it ALL on the court!,omaha,0
37,2019-03-15T04:10:14.000Z,I get my wisdom teeth taken out tomorrow and I honestly can't wait to sleep for two days,omaha,0
70,2019-03-15T18:54:02.000Z,This strip club fucking sucks,omaha,0
71,2019-03-15T12:54:29.000Z,damn i didn’t realize how bad the flooding was because omaha is fine. i hope you’re all doing okay ,omaha,0
72,2019-03-14T17:58:39.000Z,"Perfect date idea: Going to a beach, lake, park, etc. and seeing who can pick up the most trash.

And obviously get ice cream afterwards.",omaha,0
73,2019-03-15T20:31:41.000Z,"If watching the Huskers doesn’t inspire you, then you must be a Creighton fan",omaha,0
74,2019-03-15T16:23:14.000Z,"If I could lay my life down for there to never be another mass shooting on helpless, innocent people, I would do it in a heartbeat.",omaha,0
75,2019-03-15T22:52:08.000Z,"Please PLEASE if you have to evacuate due to flooding, don’t leave your pets. There are many places offering to house pets during this time. You wouldn’t leave your child, so don’t leave your pet.",omaha,0
76,2019-03-14T17:27:52.000Z,I need new friends cause mines don’t take my cravings serious at all. ,omaha,0
77,2019-03-14T02:29:55.000Z,"It’s hard when anything comes to an end before you’re ready. It was disappointing not making it to Nationals, but we accomplished so much- faced SO much adversity. Our team grew in those trials. We fought til the end. Beyond proud of this year & to be part of IWCC. #growthmindset",omaha,0
78,2019-03-15T18:01:16.000Z,"Now the Arop’s have two (@AGUEK_) Gatorade Player of The Year in their house hold. Congrats on to 
@akol_33
 on the award!!",omaha,0
98,2019-03-15T21:51:10.000Z,"Sunday will be a busy day.
UNO vs. NDSU at Millard North @ Noon & 2:30pm
Minnesota St vs. St. Cloud St. @ 7pm at MN.

Wayne State vs. Minnesota Crookston 10am DH'er at Westside
Bemidiji State vs. Augustana U at Westside 5pm",omaha,0
99,2019-03-15T20:43:04.000Z,"""Our gun laws will change. Now is the time for change."" — #NewZealand PM Jacinda Ardern",omaha,0
100,2019-03-14T00:43:05.000Z,This come up is personal.,omaha,0
101,2019-03-14T18:50:27.000Z,Starting to chip away at this manuscript on the #Enneagram and Belonging... wish it was easier to get the words out of my head and onto these pages.,omaha,0
120,2019-03-15T06:37:49.000Z,what a bizarre time for me to get emo about being lactose intolerant,omaha,0
121,2019-03-14T15:45:24.000Z,"Nobody:

I mean absolutely nobody:

Me: No one can eat more pancakes than me",omaha,0
122,2019-03-14T16:08:34.000Z,"FLASH FLOOD EMERGENCY for locations along the Platte River from Schuyler down to Ashland. At 1049 AM CDT, officials reported a surge of floodwaters traveling down the Platte related to an ice jam breakup. Floodwaters will quickly rise 4 to 5 feet along the Platte. Evacuate now!",omaha,0
141,2019-03-15T16:04:27.000Z,Whoa guys I just got my wisdom teeth out and I feel like Jello,omaha,0
142,2019-03-14T20:38:50.000Z,I wish pets could live forever :(,omaha,0
143,2019-03-15T00:27:50.000Z,"District finals are posted! Caroline broke in DI, along with her Duet with Hannah! Michael broke in INF and Grey in POE! Stay tuned for final results — top 3 in every event go to State!",omaha,0
144,2019-03-14T00:51:19.000Z,Don’t be afraid to be yourself,omaha,0
177,2019-03-15T18:36:22.000Z,"“This morning the snow was gone and I almost cried today, I saw Max’s (our dog that passed away) poop and honestly Tim I didn’t mind picking it up...” -My Mother ",omaha,0
178,2019-03-15T20:51:40.000Z,"I love jokes, but don't come at me with a joke and get butthurt when I say a comeback. Lmao. A mí sí me gusta jugar pesado.",omaha,0
179,2019-03-15T20:06:59.000Z,It’s MS Awareness Week! Each day I get out of bed and do whatever it takes. Some days it is a struggle. Some days I can barely get dressed but I do it. Some days my body hurts. Somedays it is the fatigue. But by God’s grace! #MS.,omaha,0
180,2019-03-14T19:58:46.000Z,"These potholes are so bad, it looks like a earthquake hit smh.",omaha,0
181,2019-03-15T13:00:38.000Z,"Someone behind me paid for my cofffe this morning, I immediately returned the favor. This is going to be a great day",omaha,0
182,2019-03-15T14:06:00.000Z,Good Morning & Happy Friday. I am  glad I dont have to worry about the possibility of having to evacuate due to all this flooding taking place.,omaha,0
183,2019-03-15T22:11:31.000Z,How’s my spring break? I’m currently stuck in NEBRASKA bc the interstates are flooded and shut down. guess I’ll start growing corn,omaha,0
184,2019-03-15T19:42:10.000Z,I want to meet more photographers this year,omaha,0
185,2019-03-14T13:48:02.000Z,"Just Geo Info Gapped it up with one my former Ss and we nailed it! Thanks 
@jennyoung88
 for letting me work along side your Ss! Was so engaged I forgot to snap a pic of us working! #CBMath #cbcsd #LearnWithIM #OpenUpMath",omaha,0
206,2019-03-14T17:25:05.000Z,"Bridges out, dams and levees breached, interstates and highways closed, homes flooding, neighbors, friends and families evacuated. #Nebraska could use a prayer, good thought or any positive vibe you can spare. Honestly, it’s not for everyone, but we love it. 
 #NEwx",omaha,0
207,2019-03-14T14:46:40.000Z,"Now that I’m gay, all that shows up on my Twitter is gay shirtless men. Or Drag Queens 
 what an exciting life I live ",omaha,0
