,date,contents,city,city_in_disaster
328,2019-03-17T13:46:35.000Z,"Hope y’all made it home safely...Still feeling the glow from #hpm19 thanks to incredible 
@aahpm
 volunteer leaders and staff. Let’s share our new pearls of wisdom. Here’s one: 
@AbbyRosenbergMD
 shows that AYA resilience can be strengthen thru a layperson intervention. What’s yours?",boston,0
329,2019-03-17T14:23:06.000Z,"I hate St Patrick’s day with the fury of 1,000 drunk 24 year olds screaming along to the Dropkick Murphy’s.",boston,0
330,2019-03-17T16:40:33.000Z,"popping bottles in the ice 
 like a blizzard ",boston,0
331,2019-03-17T17:05:52.000Z,"Wow! Last nights’ party was a blast! Thanks to 
@foxthegoddess
 @TopDomme
 @msBiancaBaker
 @GoddessLilith66
, Kris, Violet, Mandy, and Riven for bringing foot fantasies to life for 8 lucky guys!

Our next party is APRIL 19 in EVERETT! We hope to see you then at 
@footnight
 !! ",boston,0
351,2019-03-17T17:40:56.000Z,"Thank you, 
@NAEA
 for the opportunity to lead 
@NAEAMusEd
 division! The commitment to #diversity #equity #inclusion is already evident throughout our activities-thank you for starting this hard work. Passing the leader baton to you, 
@ChevalierJuline
! #NAEAMusEd19",boston,0
352,2019-03-16T14:20:21.000Z,The start of the Revolutionary War killed the newspaper biz in Boston (temporarily.) Two moved out to Watertown and Worcester. #historycamp,boston,0
353,2019-03-16T12:11:12.000Z,"Finished the new Bruno Macaes book « Belt and Road: A Chinese World Order » last night. An excellent overview of the initiative as well as frames for thinking about it in the context of China’s development, relations with India and other Indo-Pacific nations and future scenarios.",boston,0
372,2019-03-17T16:13:01.000Z,"Let’s confuse (International Relations) Kids nowadays

ADI MULIA PRADANA

*sorry no picture. Privacy matters.",boston,0
373,2019-03-17T20:19:33.000Z,"I’ve lived this life every damn day for 37 years and I’m currently in the hospital on IV’s but as soon as I get out I still want to see 
@FiveFeetApart
 I’ll probably go alone so if I cry no one will know.",boston,0
0,2019-03-17T23:48:08.000Z,"School isn’t about learning no more, its about passing",nyc,0
1,2019-03-17T21:34:38.000Z,THQ Nordic really did just actively promote 8chan like only a week or two before a major terrorist attack was planned out on it and seemingly nobody's talking about that outside of resetera huh,nyc,0
2,2019-03-17T23:15:48.000Z,"Jim Boeheim has now brought Syracuse to the NCAA Tournament 34 times in his 43-year head coaching tenure. 

5 Final Fours, 7 Elite Eights and 19 Sweet 16s.",nyc,0
3,2019-03-17T20:16:25.000Z,"Should be called “tolerating”, not “dating”",nyc,0
4,2019-03-17T23:56:28.000Z,Stop saying “seen” instead of “saw” jfc,nyc,0
5,2019-03-17T19:35:25.000Z,All love for this squad. Talk about balls of steel. To have the season we did after the start we had was a God-send. These kids are gonna come back hungry as hell for another shot. #GoBonnies #Unfurl,nyc,0
6,2019-03-17T22:12:24.000Z,Got 2 spots in my car. Who is riding Friday? #LetsGoVCU,nyc,0
7,2019-03-17T19:21:36.000Z,"At the end of the day, this season was beyond anyone’s expectations. I’m sad for the SeniLtd but we’ve got many GREAT years ahead. #BONNIES 
@BonniesMBB
 thanks for a great run. ",nyc,0
8,2019-03-17T23:31:55.000Z,"I get along w/everyone...not in a fake way aREAL way that every1 loves...I’m confident but not in a way that threatens other people,, I am ironic when I have to be but never overdo it.... I go weeks w/o posting on insta then post twice in a day..tell THAT to ur little magazine",nyc,0
18,2019-03-17T21:18:44.000Z,Please don’t ever feel the need to tell nobody you had sex with me to prove a point,nyc,0
19,2019-03-17T23:35:10.000Z,No like I just fully fell down an entire flight of stairs and then laid on the floor of an NYC subway station to recover-hope you’re all doing well,nyc,0
20,2019-03-17T15:21:58.000Z,"The 
@lafc3252
 will be at Yankee Tavern, come through if you’re in town!",nyc,0
21,2019-03-17T22:48:56.000Z,"Chris Mullin vs. Bobby Hurley. That's a good matchup of coaches. Both were successful in high school and college as players. Now, both have been on the grind as coaches.",nyc,0
22,2019-03-17T19:20:19.000Z,"#TeamBlue in A-10 Champions Blue Shirts. 
@slupepband
 @SLUcheerndance 
@A10MBB
 @SLU_Billikens
 @SLU_Official
 @slupepband
 @SaintLouisMBB",nyc,0
23,2019-03-17T22:09:41.000Z,I want more queer friends. I want so many queer friends that we achieve the queer singularity where there is an absence of heterosexuality.,nyc,0
24,2019-03-17T23:53:16.000Z,"Happy to share that I matched into IM residency 
@MontefioreNYC
 @MonteWakeIM
. Thanks to my family, friends, mentors and everyone 
@MSHS_IBDCenter
/ Peter lab 
@IcahnMountSinai
/ Grover lab 
@ENSP_mayo
 who helped me through this incredible journey! Couldn't be more grateful! #Match2019",nyc,0
25,2019-03-17T22:44:39.000Z,"NUT IN HER NOW !! 

Take away her summer fellas ",nyc,0
26,2019-03-17T20:52:00.000Z,"I'm boarding a flight to Las Vegas for spring break... with exams to grade, an ISM textbook to study, and a (nearly) finished talk to present at the code development meeting I'll be attending all week. Am I a real academic yet?",nyc,0
45,2019-03-17T23:14:03.000Z,"I have nothing exciting to announce re my career, but am happy to say that I’m learning a lot about how to not be a Lady Gaga & land myself in the hospital because of working too hard with fibromyalgia. Good life lesson that I wish I’d learned sooner, but #livingwhiledisabled .",nyc,0
46,2019-03-17T23:09:29.000Z,"Never understood why people can’t keep it 100, there’s no need for all the sneaky moves",nyc,0
77,2019-03-17T19:45:41.000Z,"""this video will only take like 3 hours to edit"" - famous last words",nyc,0
78,2019-03-17T18:04:40.000Z,I feel so bad for Wishes man this whole situation is fucked,nyc,0
79,2019-03-17T22:22:31.000Z,Bitches be thinking niggas got gold grills in his mouth whole time his teeth solid yellow,nyc,0
80,2019-03-17T21:55:29.000Z,"I don’t like to claim to know anyone’s relationship... but if you cheat and beg for your partner to take you back, and they give you another chance, and you won’t do what they need to be comfortable, or if you betray them again... you’re trash.",nyc,0
81,2019-03-17T22:56:54.000Z,This younger generation is wild like who do they look up too cause its not us,nyc,0
82,2019-03-17T23:17:37.000Z,Wait. Alien Nation is a pun.,nyc,0
83,2019-03-17T20:07:02.000Z,That Messi free kick was rude and nasty and I’m writing a letter to my local congressperson,nyc,0
84,2019-03-17T19:32:18.000Z,Shrill is a fucking revelation.,nyc,0
85,2019-03-17T19:19:21.000Z,what Daft Punk is Playing at my House would sound like if LCD Soundsystem was playing Daft Punk is Playing at my House in the bathroom at a party in my house,nyc,0
86,2019-03-17T21:49:14.000Z,"“I AM NOT THE ESTABLISHMENT. 
I AM WEARING NAIL POLISH!” 

#Shrillonhulu is really nailing it on dialogue.",nyc,0
106,2019-03-17T21:19:40.000Z,So many fascinating and thoughtprovoking experiences   on #CloreUSStudyVisit already and I've been in #newyorkcity less than 24hours.,nyc,0
107,2019-03-17T20:47:34.000Z,happy sunday I cleaned my whole apartment so now I get to light a candle and watch shrill,nyc,0
108,2019-03-17T21:41:34.000Z,"It’s not that Trump and his supporters particularly love Jeanine Pirro.

It’s about the principle: they sincerely believe that there shouldn’t be consequences for saying bigoted things about Muslims.",nyc,0
127,2019-03-17T23:31:37.000Z,"So my daughter turned 16 months on Friday and in 7 months she’s getting promoted to big sister... 
   #Excited",nyc,0
128,2019-03-17T20:58:07.000Z,more Sunday adventure updates: overhearing a guy teaching his gf how to say “shikse”,nyc,0
129,2019-03-17T22:34:24.000Z,All i want is a big ass stack of pancakes.,nyc,0
130,2019-03-17T22:17:00.000Z,Niggas baby mothers be up to no good ! ,nyc,0
131,2019-03-17T22:14:05.000Z,Friends don’t let friends think Messi isn’t the GOAT,nyc,0
152,2019-03-17T23:25:44.000Z,"I do appreciate people's support, I guess I don't want to let people down.",nyc,0
153,2019-03-17T21:10:52.000Z,The Milan derby is LIT UP,nyc,0
186,2019-03-17T22:42:36.000Z,#Billikens are en route to the airport for a charter flight home. Anticipate getting back to Chaifetz at approximately 10pm. Will keep you updated.,nyc,0
187,2019-03-17T19:23:09.000Z,"LeBron James on whether he has any advice for Zion Williamson. ""I've got a lot of advice, and I'm not hard to find if he wants to get it.""",nyc,0
188,2019-03-17T22:11:00.000Z,Maryland in the same section of the bracket as duke so cannot wait to see college park in ashes in the event of a Duke/UMD mashup,nyc,0
189,2019-03-17T17:52:51.000Z,"people give ellsbury a lot of hate but totally praise hicks, dude is always hurt too
 not as much as ellsbury but yea",nyc,0
190,2019-03-17T19:46:38.000Z,"Man this is tough for everyone. Heartbreaking. But this team fought and has nothing to hang its head about. They came a long, long way since the early stages of this season. Tough loss. But he future is bright. Really, really bright.",nyc,0
191,2019-03-17T20:56:19.000Z,"Nobody:
Me in 2013: we were born to die ",nyc,0
192,2019-03-17T23:11:32.000Z,"Give me the #Buckeyes ALL DAY against Iowa State in round one. This team, with Kaleb Wesson on the floor, can beat ANYBODY. #OhioState",nyc,0
193,2019-03-17T18:40:27.000Z,Hezonja getting re-signed tonight. One max already gone.,nyc,0
194,2019-03-17T23:59:10.000Z,self titled is the only top album that doesn’t have One single bad song,nyc,0
195,2019-03-17T20:28:13.000Z,Unpopular opinion: I’m no hater but blonde hair isn’t for everyone.,nyc,0
196,2019-03-17T20:00:25.000Z,"No beer showers at Yankee Stadium 
 #SupportSGs",nyc,0
218,2019-03-17T20:22:06.000Z,Veganism is a form of mental illness,nyc,0
219,2019-03-17T22:53:00.000Z,btw Carlos and I both getting 9th?!?! Yoshi is fucking busted!!! this is just the beginning ,nyc,0
220,2019-03-17T21:27:10.000Z,"As proud as I am of all the tristate homies doing well, I gotta admit I’m a lil jealous and I wish I was performing to my standards like some of them are",nyc,0
221,2019-03-17T23:49:08.000Z,"No one:

Edith Wharton: Ellen Olenska hooked up with Lily Bart in college",nyc,0
243,2019-03-17T21:58:00.000Z,It's become a running joke that my coworkers ask me what day it is because I've demonstrated so many times that I never know what day it is,nyc,0
244,2019-03-17T22:32:47.000Z,it costs a whole matcha latte just to step inside a cab in manhattan,nyc,0
245,2019-03-17T19:01:27.000Z,"idk whose quote it was but it went something like — 
‘don’t be concerned when people copy you but b concerned when people stop copying u’",nyc,0
246,2019-03-17T19:33:23.000Z,"I've never felt more motivated after a tournament, I think it's a good sign.",nyc,0
267,2019-03-17T18:39:39.000Z,"I keep telling non GOT watchers that they have less then a month to catch up before they feel like the most confused FOMO-filled idiots on the planet, cuz this last season is literally gonna be a worldwide epidemic",nyc,0
298,2019-03-17T21:19:33.000Z,The choice you refuse to make is the one that will be made for you,nyc,0
299,2019-03-17T20:25:54.000Z,Release CLIMAX in IMAX you cowards,nyc,0
300,2019-03-17T22:44:06.000Z,By the hair of our chinny chin chin #sjubb,nyc,0
301,2019-03-17T22:55:43.000Z,"That should be us going to Ohio 
 .. Damn man ",nyc,0
302,2019-03-17T17:45:07.000Z,"noooooooo I lost to Pelca 3-1 :'( every game was absolutely last hit but I played the situations pretty badly. ggs I got 17th/391, really wanted Top 16 ",nyc,0
303,2019-03-17T21:17:43.000Z,i’m fortunate and glad my daddy still kisses me on the cheeks and forehead and gives me long hugs and actively tells me that he loves me with every chance he gets. a lot of yall didn’t and still don’t get that and it shows.,nyc,0
304,2019-03-17T21:12:18.000Z,"First game I can honestly say #NYCFC was the better team on the pitch. Unfortunately they gave up two dubious goals and tied. Deserved 3 point today. Feeling hopeful. It is a long season and LAFC is a quality team. We were better. 
@BlueYorkOne
 @NYCFC
 @bluecityradio
 @ProstSoccer",nyc,0
305,2019-03-17T21:41:52.000Z,McDonalds Sweet n Sour sauce is like taking your taste buds on a beautiful Polynesian vacation.,nyc,0
306,2019-03-17T21:41:16.000Z,"Just wanted to say thank you to @NextGenAACamp and all the coaches out there today in New Jersey for hosting me and making me a better quarterback. Had an amazing time and thankful to be invited to THE SHOW!! 
@StepinacSports
 @CoachKenBarger
 @alexgleitman
 @EdOBrien247",nyc,0
307,2019-03-17T21:51:32.000Z,"Oh wow 
@New1027
 is on at my grocery store! Ok ok it’s legit now... 
  ",nyc,0
326,2019-03-17T23:11:03.000Z,Syracuse opens as a one point favorite over Baylor.,nyc,0
327,2019-03-17T23:45:21.000Z,Saw someone on the top level of an NYC tour bus *very casually* puking into a plastic bag at 9am this morning. Happy #saintpatricksday!,nyc,0
328,2019-03-17T21:41:35.000Z,"Congrats 
@McIlroyRory
 !! For all the talk and questions he showed today why he is one of the very very best!! Top class golf under serious pressure!! Hats off ",nyc,0
329,2019-03-17T22:45:38.000Z,"Ok, so SLU will face Virginia Tech on Friday in San Jose as a No.13. But you probably already know that.",nyc,0
330,2019-03-17T23:00:52.000Z,"Please stop calling me a role model or hero. It took a celebrity and her followers for me to let my wall down. The heros are the people who fight for what's right without any recognition, thank you.",nyc,0
351,2019-03-17T22:05:28.000Z,I can’t stop touching my pussy it feels so good ,nyc,0
352,2019-03-17T19:47:30.000Z,I am GAGGING for you faggot ,nyc,0
353,2019-03-17T19:13:03.000Z,"You can’t ask for better chances than St. Bonaventure just had to force OT or win. That said, things come full circle for Saint Louis. Billikens overcome adversity and the preseason favorite is the A-10 champion. #MarchMadness",nyc,0
372,2019-03-17T23:38:43.000Z,"Ladies if u got ur own car & crib, keep it a secret if niggas don’t match ur fly, cause they gone take advantage & the bumassness will show instantly !",nyc,0
373,2019-03-17T20:55:25.000Z,"Dear 
@amazon
 please can you reprogram #Alexa so you need to say please so people can remember simple manners? Thank you",nyc,0
0,2019-03-17T00:23:38.000Z,Job satisfaction theories are not satisfying to me any longer. #homework I need food.,joplin,0
1,2019-03-16T14:44:20.000Z,Nothing is sweeter than the face a student who gets a good grade on their assignment!#successquotes #passionate #studentsuccess,joplin,0
2,2019-03-17T15:59:18.000Z,"HAPPY #STPATRICKSDAY
  ",joplin,0
3,2019-03-17T13:03:32.000Z,Joplin MO Sun Mar 17th AM Forecast: REST OF TODAY Sunny Hi 59 TONIGHT Partly Cloudy Lo 31,joplin,0
4,2019-03-17T21:33:37.000Z,i (and i can’t stress this enough) am so excited for cali and my besties <3,joplin,0
5,2019-03-16T16:19:50.000Z,Is there a law prohibiting a felon from being elected president??,joplin,0
6,2019-03-17T22:10:39.000Z,The wildest thing about Americans is that mfs will save up for YEARS and hundreds of thousands of dollars spent on a wedding only to divorce a year later,joplin,0
7,2019-03-17T04:41:16.000Z,Really miss buzzfeed unsolved & worth it ,joplin,0
8,2019-03-17T15:07:15.000Z,You may be able to protect yourself from your neighbor but not from your crazy Uncle Sam..,joplin,0
9,2019-03-17T02:09:46.000Z,this spring break is about to be really boring,joplin,0
10,2019-03-16T01:04:55.000Z,Holy cow! My Lenten tweet today is all about me. Thankful and grateful. Love you peeps!,joplin,0
11,2019-03-17T03:51:11.000Z,"In hindsight, I probably shouldn’t have let me ex Snapchat my Bumble matches. ",joplin,0
12,2019-03-17T15:45:40.000Z,I got the horses in the back,joplin,0
13,2019-03-16T06:01:01.000Z,"I’ve finally discovered Devin Townsend. He’s an amazing talent. He can sing, play guitar, produce, and be a stand in for Jason Voorhees.",joplin,0
14,2019-03-16T16:23:15.000Z,Mike Pence will go down-in history..,joplin,0
15,2019-03-16T04:03:40.000Z,"Just ordered some Zaful swimsuits, let’s see how well this goes ",joplin,0
16,2019-03-17T06:38:15.000Z,"I never thought he’d be able to move on before me. 
It’s been awhile, & yet it made my heart hurt, even more than I thought was possible.",joplin,0
34,2019-03-16T05:46:16.000Z,Watched “Instant Family” with my family tonight. I was shocked at how much I enjoyed that movie. It was really funny and had so much heart. 8.2/10,joplin,0
35,2019-03-16T12:30:20.000Z,"Be kind to one another, tenderhearted, forgiving one another, as God in Christ forgave you.",joplin,0
36,2019-03-16T04:09:19.000Z,"A year ago today 
@elimiddleton56
, 
@westonwendt
, and I got stuck at 
@BWWings
 because SOMEBODY (*Cough* Eli *Cough*) broke my key in the lock of my truck.",joplin,0
73,2019-03-16T00:59:55.000Z,"ladies, and speaking from experience, if you think you know a fun fact about football do your research before trying to sound cool",joplin,0
74,2019-03-16T05:29:13.000Z,The secret to getting your patients to love you is to share your snacks. It works every time,joplin,0
75,2019-03-16T18:57:11.000Z,I wish the ice cream truck would drive around all year round,joplin,0
76,2019-03-16T02:26:33.000Z,If your S/O can’t open a snap in front of you from the opposite sex are they hiding something? ,joplin,0
77,2019-03-16T00:05:32.000Z,"Team Morale....Golden Corral 
@KGronholz",joplin,0
78,2019-03-16T14:09:25.000Z,"Thanks to social media, I now know who Maren Morris is and feel like I personally attended her concert last night. For free.",joplin,0
79,2019-03-17T01:40:11.000Z,"Congrats 
@JeffBoschee
 on your 
 win!!",joplin,0
80,2019-03-17T01:27:32.000Z,"Hey 
@Mudcat55
 what happened to your mic stand and earbuds today?",joplin,0
101,2019-03-17T01:40:14.000Z,White chocolate,joplin,0
102,2019-03-17T17:17:06.000Z,"Yo 
@GASLAMPKILLER
 really made the REALEST come back in electronic music ever!

So happy to see your name on bills again",joplin,0
103,2019-03-17T16:51:49.000Z,"Hey dear 
@netflix
 please stop making original shows
They suck

All of them",joplin,0
0,2019-03-17T21:22:59.000Z,Me as a parent is honestly going to be one of the funniest periods of my life.,houston,0
1,2019-03-17T19:01:55.000Z,I wanna quit my job right now & pursue art full time.,houston,0
2,2019-03-17T15:17:20.000Z,I needed to go thru everything I’ve been thru cuz i wouldn’t be as strong as i am today.,houston,0
3,2019-03-17T19:34:30.000Z,Spring break was one for the books!,houston,0
4,2019-03-17T20:32:50.000Z,Black Ice is the best smell in someone’s car.,houston,0
5,2019-03-17T22:04:04.000Z,"Me: let me get in them guts

Crawfish: okay",houston,0
6,2019-03-17T20:49:38.000Z,it really does NOT feel like i have school tomorrow and i’m not looking forward to it,houston,0
7,2019-03-17T20:28:47.000Z,"Unpopular opinion: Senioritis wouldn’t be a thing if class was engaging, instead we’re expected to go through the motions for 4 years.",houston,0
16,2019-03-17T18:54:49.000Z,"Hardwork 15u on to the ship against Basketball Univ Gold! Let’s do this! 
@LupeNunezSA
 @SHardwork
 #SIB2019",houston,0
17,2019-03-17T20:26:01.000Z,i take that back seat once you start fw somebody,houston,0
18,2019-03-17T20:14:30.000Z,sometimes i forget that not everybody socialized entirely through instant messages and group chats between 6th and 11th grade,houston,0
19,2019-03-17T15:22:50.000Z,It's so crazy how different people act towards you after you don't give them what they want. Ignorant,houston,0
20,2019-03-17T19:23:43.000Z,I ain’t switch up — you got cut off,houston,0
21,2019-03-17T19:21:46.000Z,I blacked out lastnight ,houston,0
22,2019-03-17T23:33:27.000Z,Love Yo Dawg Like You Love Em When The Gone ,houston,0
23,2019-03-17T17:00:35.000Z,"There’s recently been so many drinking & driving fatal accidents in Houston 
 guys please just order an Uber if you feel disoriented. Trust me it costs more to pay for a DWI or losing your life. Just think about how many lives you are putting at risk while driving intoxicated.",houston,0
24,2019-03-17T23:53:28.000Z,i want crawfish ,houston,0
25,2019-03-17T17:26:55.000Z,Some of these pistachios kinda hard to open but I've busted pretty big nuts before so it's only a matter of perseverance,houston,0
26,2019-03-17T17:48:02.000Z,If we not matching energy I don’t need you around me,houston,0
27,2019-03-17T17:32:38.000Z,the first floor of the galleria really slaps me in the face of how broke i am,houston,0
64,2019-03-17T18:28:00.000Z,I think the reason I’m single is cause everyone is scared to date perfection.,houston,0
65,2019-03-17T20:02:30.000Z,I don’t know what I’d do if I lost one of my brothers. It makes me cry just thinking about it,houston,0
66,2019-03-17T21:19:58.000Z,Sunday’s are not relaxing if you’re in ministry lol but they’re so worth it,houston,0
67,2019-03-17T23:02:30.000Z,BRO WE GOT SCHOOL TOMORROW LMAO EWW,houston,0
68,2019-03-17T22:35:29.000Z,"either we fuck or get into a serious relationship, I don't talk to females for my health",houston,0
69,2019-03-17T09:19:06.000Z,im not so perfect baby ya ur worth it come right here,houston,0
70,2019-03-17T18:33:08.000Z,"A man told me yesterday I’d never be able too fulfill my dreams, but he’s not even God.",houston,0
71,2019-03-17T21:24:45.000Z,I need Houston friends . ,houston,0
72,2019-03-17T19:16:39.000Z,I wanna look at the stars today,houston,0
73,2019-03-17T21:19:40.000Z,I really hate social media . I wish nobody had it,houston,0
96,2019-03-17T21:24:58.000Z,My time coming. ,houston,0
97,2019-03-17T17:56:17.000Z,"One time at the club, I asked the DJ to play Mo Bamba and he played La Bamba. Honestly, I wasn’t even mad because it still slapped. I just though I’d share.",houston,0
98,2019-03-17T16:42:50.000Z,TIME TO COLLECT RENT ONCE AGAIN............,houston,0
99,2019-03-17T23:42:29.000Z,I want canes omg,houston,0
100,2019-03-17T14:50:16.000Z,Home.,houston,0
124,2019-03-17T15:44:33.000Z,I wish there was an Irish Ska band because then we would have a song called Skank Patrick’s Day send tweet.,houston,0
125,2019-03-17T19:23:27.000Z,"I just started a free trial of live TV on Hulu so I could watch the 
@UHCougarMBK
 game and it’s $44 a month it is IMPERATIVE that I cancel this twitter do NOT let me forget",houston,0
126,2019-03-17T17:42:27.000Z,Some do a Wellness check on Peter Daou.,houston,0
148,2019-03-17T21:40:01.000Z,Just woke up from a nap and I already want another,houston,0
149,2019-03-17T23:56:09.000Z,Week 1 of Tourney Hoops is in the books. ,houston,0
183,2019-03-17T20:16:21.000Z,"Houston Defenders UAA 52
Urban DFW Elite 33 F

#SIB2019 
@EddieLampkin25
 18p,11r
@Mr_Lastrap
 12p,3a,5s
@l3ignate 6p,5r,4b
@HaydenHefner5
 8p,6r,
@valentinbina21
 1p,9r,5b
@EthodaKing30
 5r,3a
@JWs2020Vision
 4p
@Cam_clardy2
 2p
#dayjoncoleman 1p
@RcsSports
 @OTRExposure 
@Ani_Umana",houston,0
184,2019-03-17T20:42:46.000Z,"Spring break, you were good to me.",houston,0
185,2019-03-17T19:11:18.000Z,I fully encourage 12hours straight hours of binge drinking. See y’all at 2am,houston,0
186,2019-03-17T19:26:40.000Z,quit trying to prove a point that don’t need to be proved !,houston,0
187,2019-03-17T22:37:26.000Z,I put so much trust in God and he’s never let me down..,houston,0
188,2019-03-17T08:30:13.000Z,I am very thankful for the people I have in my life.,houston,0
189,2019-03-17T18:15:56.000Z,i wanna get a nose piercing but my mom would probably use my skin as a cardigan,houston,0
190,2019-03-17T22:05:10.000Z,The end of this semester is not coming fast enough I just wanna get good grades and secure a JOB .,houston,0
191,2019-03-17T18:31:45.000Z,"Lmao everytime I go on vacation my parents act like I don’t exist 
 no call or text but when I’m in Dallas and being callejera parents non stop calling like wth",houston,0
192,2019-03-17T18:19:39.000Z,Bad energy I need new vibes,houston,0
212,2019-03-17T14:18:24.000Z,"You ever been to a black Church? 
YOU NEED TO GO TO A BLACK CHURCH.",houston,0
213,2019-03-17T18:20:46.000Z,"If you ever do me a favor no matter how small it is , just know it NEVER goes unnoticed!! 

I’ll always return the favor tenfold ! ",houston,0
214,2019-03-17T17:36:05.000Z,Our school system trains people to be followers. It’s built off memorization instead of creativity. This is why so many people struggle once they’re out of school.,houston,0
215,2019-03-17T15:21:52.000Z,"When the time is right, I, the lord will make it happen 
 - Isaiah 60:22",houston,0
235,2019-03-17T21:37:02.000Z,Less than two months left in the semester..i need prayers,houston,0
236,2019-03-17T20:08:43.000Z,Captains meeting. Tomorrow morning at 8:10. Bring workbooks.,houston,0
237,2019-03-17T22:56:20.000Z,"Wow, 
@ClarkKelloggCBS
 has 
@UHCougarMBK
 winning the Midwest Region and reaching the Final Four.",houston,0
238,2019-03-17T19:09:09.000Z,Yikes why did this bar give me control of the music,houston,0
258,2019-03-17T21:20:39.000Z,"when i say “lmao” i’m not laughing i’m just not trynna sound as hurt or dry, but when i say “LMAOOOOO” im laughing ok? ok lmao",houston,0
259,2019-03-17T15:43:52.000Z,"Yeah, Angel Hernandez is a bad umpire, and ejecting a manager during spring training is dumb, but A.J. Hinch telling any ump during the game that there’s technology available that would make him better at calling balls and strikes is kind of poking the bear.",houston,0
292,2019-03-17T22:10:55.000Z,ima girl but i can be yo boyfriend,houston,0
293,2019-03-17T16:45:02.000Z,"Houston Defenders UAA 70
Dallas Showtyme 60 F
@EddieLampkin25
 20p,3r,3s
@HaydenHefner5
 13p,6a
@JWs2020Vision
 13p,3a
@Mr_Lastrap
 6p,4r,4a
@valentinbina21
 4p,5r,3b
@EthodaKing30
 6p
@l3ignate 5p,4r
@Cam_clardy2
 3p,5a

#SIB2019 
@RcsSports
 @OTRExposure 
@djones8301
 @Ani_Umana",houston,0
294,2019-03-17T18:49:04.000Z,"If you unfollow me on one social media, I’m unfollowing you on the rest of them tf ",houston,0
295,2019-03-17T23:08:44.000Z,They are playing “Danny Boy” in this bar & I almost cried I’m so excited. I love st Paddys day y’all,houston,0
296,2019-03-17T21:25:36.000Z,"if “War!” hit 1,000 plays before the day over with ima drop another song",houston,0
297,2019-03-17T23:52:19.000Z,Ain’t nothing like Friday nights running out the tunnel ! Feeling is unmatched,houston,0
298,2019-03-17T23:23:17.000Z,I love my dad so much omg,houston,0
299,2019-03-17T18:21:32.000Z,Single single or whatever you call it ,houston,0
300,2019-03-17T18:51:14.000Z,I would definitely move to Houston,houston,0
319,2019-03-17T17:16:50.000Z,Music can speak often when words fail,houston,0
320,2019-03-17T20:57:46.000Z,"ngl if i go into my room & it’s to’up, im raising hell.",houston,0
321,2019-03-17T17:39:00.000Z,Problems find problem!,houston,0
322,2019-03-17T20:58:03.000Z,“You country” na stfu,houston,0
323,2019-03-17T23:41:39.000Z,"Hey everyone 
, please show support and go follow my little cousin 
@trehyder
  upcoming star ",houston,0
343,2019-03-17T14:46:22.000Z,"Missing 
@cccorl
 this morning. 
 But thankful for online Church...get to God's house this morning. You'll be glad u did.",houston,0
344,2019-03-17T19:53:11.000Z,bitches be like “you can put another female in my shoes and she’ll fold” MAYBE BECAUSE I AIN’T A DUMB ASS LIKE YOU LMAO,houston,0
345,2019-03-17T20:07:38.000Z,Ya knees pop different when you 25 ,houston,0
346,2019-03-17T20:18:15.000Z,This week at SXSW alone is going to change my life .,houston,0
347,2019-03-17T23:41:49.000Z,wanna go to the movies tn before i go back to school ,houston,0
368,2019-03-17T21:00:45.000Z,"Happy St.Patrick Day everybody ..,.",houston,0
403,2019-03-17T23:05:22.000Z,"My friends so fine 
 lol",houston,0
404,2019-03-17T20:44:50.000Z,"I’m tired of working my ass off, and people not tipping me out 

Like why do you come out to eat anyways? Cook your lazy ass at home. 

My services ain’t free bitch",houston,0
405,2019-03-17T20:23:47.000Z,smoke more marijuana 2019 bitch !!,houston,0
406,2019-03-17T20:09:21.000Z,They sellin bundles at this gas station bro LMAO Indian niggas be fr chasin the bag!,houston,0
407,2019-03-17T22:21:32.000Z,She fw me cuz I hopped in a foreign,houston,0
408,2019-03-17T17:17:55.000Z,"Y’all pv niggas so undercover gay
 y’all not fooling me",houston,0
409,2019-03-17T08:24:30.000Z,next time i have sex ima just have a child,houston,0
410,2019-03-17T15:37:21.000Z,i made that song with my paw paw & maw maw in mind. as long as THEY can step to that bih i could give a fuck how anybody else feel lol,houston,0
411,2019-03-17T21:20:54.000Z,"AAC tournament championship 
- Memphis, Tenn.

FINAL 
(2) Cincinnati 69
(1) Houston     57
* Cougars now 31-3 on season",houston,0
0,2019-03-16T00:21:58.000Z,"All of our thoughts and prayers go out to all of our DC West families and friends during this very difficult time. We are here for you! 
#dcwestpride #together",omaha,1
1,2019-03-16T05:26:02.000Z,Keep watching over us brother #76 ,omaha,1
2,2019-03-16T00:38:12.000Z,"The Wildcat Varsity team took the field for the first time (literally, the first time) tonight and posted a nice win over Omaha Northwest.   A good start!",omaha,1
3,2019-03-16T20:40:24.000Z,Conspiracy theory: tire companies are paying Omaha to not fill the pot holes,omaha,1
4,2019-03-17T23:29:52.000Z,Man does it feel good to finally drive with the windows down,omaha,1
5,2019-03-17T01:27:48.000Z,"*put myself into a bad position 
How does this keep happening to me!",omaha,1
6,2019-03-17T00:05:53.000Z,I LOVE THIS FUCKING TEAM!!! #CyclONEnation,omaha,1
7,2019-03-16T16:28:04.000Z,I need a date to a family dinner on Sunday. Must be a beer drinker,omaha,1
8,2019-03-16T03:33:56.000Z,Mom pick me up they’re doing cocaine in the bathroom,omaha,1
